statcode_21,num_votes_wijk_21,gm_code_21,RW_wijk_21,PVV_wijk_21
WK026805,17565,GM0268,0.09450612012524907,0.06347850839738116
WK026806,12157,GM0268,0.14427901620465575,0.098790820103644
WK026807,10279,GM0268,0.23650160521451502,0.15799202257028894
WK026808,7362,GM0268,0.2659603368649823,0.17454496060853028
WK026809,12430,GM0268,0.08793242156074015,0.046902654867256637
WK026900,5812,GM0269,0.14693737095664144,0.09394356503785271
WK026901,7622,GM0269,0.21792180530044608,0.14195749147205458
WK026902,1374,GM0269,0.08879184861717612,0.040756914119359534
WK027300,14951,GM0273,0.17296501906227008,0.09785298642231288
WK027301,1039,GM0273,0.1915303176130895,0.11934552454282965
WK027401,2823,GM0274,0.179596174282678,0.11831385051363798
WK027402,3027,GM0274,0.16914436736042285,0.11067063098777667
WK027403,1301,GM0274,0.15142198308993082,0.08993082244427364
WK027405,824,GM0274,0.11771844660194175,0.05946601941747573
WK027406,52,GM0274,0.038461538461538464,0.038461538461538464
WK027407,1216,GM0274,0.1225328947368421,0.049342105263157895
WK027408,1566,GM0274,0.16347381864623245,0.09642401021711366
WK027410,759,GM0274,0.11594202898550725,0.07114624505928854
WK027411,2657,GM0274,0.07677832141512984,0.02822732404968009
WK027412,6833,GM0274,0.09278501390311722,0.05678325771988878
WK027500,9241,GM0275,0.1809327994805757,0.1122172925008116
WK027501,8561,GM0275,0.14379161312930733,0.09753533465716623
WK027502,9820,GM0275,0.17138492871690428,0.10621181262729124
WK027700,156,GM0277,0.10256410256410256,0.07051282051282051
WK027900,6673,GM0279,0.17578300614416303,0.09995504270942604
WK028100,10545,GM0281,0.21944049312470365,0.13835941204362256
WK028101,8606,GM0281,0.24052986288635836,0.15268417383221008
WK028102,1057,GM0281,0.23651844843897823,0.1466414380321665
WK028103,3000,GM0281,0.20833333333333334,0.11833333333333333
WK028501,2025,GM0285,0.07061728395061728,0.04938271604938271
WK029300,7381,GM0293,0.21365668608589622,0.14198618073431785
WK029400,12618,GM0294,0.15715644317641464,0.09232841971786337
WK029401,5350,GM0294,0.1611214953271028,0.07962616822429906
WK029601,21666,GM0296,0.1865134311824979,0.11866518969814456
WK029602,498,GM0296,0.21887550200803213,0.11646586345381527
WK029603,396,GM0296,0.1893939393939394,0.12373737373737374
WK029604,1062,GM0296,0.1647834274952919,0.1120527306967985
WK029605,665,GM0296,0.15037593984962405,0.08270676691729323
WK029607,317,GM0296,0.167192429022082,0.10410094637223975
WK029608,977,GM0296,0.22006141248720573,0.14534288638689866
WK029700,9029,GM0297,0.15206556650791891,0.09535939749695425
WK029701,4383,GM0297,0.20967373944786677,0.12480036504677161
WK029702,3326,GM0297,0.15724594107035478,0.08749248346361996
WK029703,975,GM0297,0.1282051282051282,0.06666666666666667
WK029900,17075,GM0299,0.17686676427525622,0.11068814055636896
WK029901,1403,GM0299,0.19814682822523164,0.12544547398431932
WK029902,818,GM0299,0.16625916870415647,0.10635696821515893
WK029903,1996,GM0299,0.21693386773547094,0.1497995991983968
WK029904,581,GM0299,0.23580034423407917,0.14285714285714285
WK029906,1522,GM0299,0.23193166885676741,0.17148488830486203
WK029907,487,GM0299,0.1806981519507187,0.14168377823408623
WK029908,571,GM0299,0.2714535901926445,0.1628721541155867
WK029909,1876,GM0299,0.31183368869936035,0.19936034115138593
WK029910,1204,GM0299,0.2599667774086379,0.14451827242524917
WK029911,302,GM0299,0.4105960264900662,0.2814569536423841
WK030100,10028,GM0301,0.10490626246509772,0.059433585959313924
WK030101,3800,GM0301,0.21052631578947367,0.13105263157894737
WK030102,2150,GM0301,0.16093023255813954,0.08837209302325581
WK030103,4351,GM0301,0.1937485635486095,0.10985980234428867
WK030104,4003,GM0301,0.1476392705470897,0.07844116912315763
WK030105,5868,GM0301,0.13207225630538513,0.07736877982276755
WK030200,15161,GM0302,0.16898621462964183,0.10428072026911153
WK030201,3312,GM0302,0.12681159420289856,0.0552536231884058
WK030301,4740,GM0303,0.1770042194092827,0.08734177215189873
WK030302,1333,GM0303,0.24006001500375093,0.11702925731432859
WK030303,3659,GM0303,0.19568188029516262,0.09565455042361301
WK030304,4778,GM0303,0.1921305985768104,0.09313520301381331
WK030305,1496,GM0303,0.17713903743315507,0.0768716577540107
WK030306,3426,GM0303,0.2711617046117922,0.14068884997081144
WK030307,3387,GM0303,0.2601121936817242,0.14968999114260406
WK030800,13759,GM0308,0.13576568064539574,0.07994767061559706
WK030801,4808,GM0308,0.17346089850249585,0.09151414309484193
WK030804,332,GM0308,0.14759036144578314,0.07530120481927711
WK030805,247,GM0308,0.17408906882591094,0.07692307692307693
WK031001,766,GM0310,0.11488250652741515,0.06788511749347259
WK031002,935,GM0310,0.14224598930481283,0.06310160427807486
WK031003,3024,GM0310,0.14947089947089948,0.09060846560846561
WK031004,1047,GM0310,0.10888252148997135,0.049665711556829036
WK031006,3321,GM0310,0.0680517916290274,0.029208069858476363
WK031007,1135,GM0310,0.12422907488986784,0.07400881057268723
WK031008,5577,GM0310,0.1362739824278286,0.07746100053792361
WK031009,4129,GM0310,0.10486800678130298,0.05425042383143618
WK031010,2022,GM0310,0.12858555885262116,0.057863501483679525
WK031200,4016,GM0312,0.0824203187250996,0.04656374501992032
WK031201,4773,GM0312,0.10789859627068929,0.07144353655981563
WK031202,1518,GM0312,0.1251646903820817,0.07180500658761528
WK031300,13721,GM0313,0.23861234603891845,0.14233656439035056
WK031702,6299,GM0317,0.17367836164470551,0.09525321479599937
WK032110,9810,GM0321,0.13139653414882774,0.0779816513761468
WK032111,5982,GM0321,0.12069541959210967,0.0802407221664995
WK032112,5036,GM0321,0.12410643367752185,0.06513105639396347
WK032113,5285,GM0321,0.12961210974456008,0.07133396404919584
WK032120,3140,GM0321,0.14522292993630573,0.0821656050955414
WK032131,523,GM0321,0.1491395793499044,0.09369024856596558
WK032140,546,GM0321,0.20146520146520147,0.13736263736263737
WK032150,1196,GM0321,0.13127090301003344,0.07357859531772576
WK032700,9014,GM0327,0.11038384734856889,0.06345684490792101
WK032701,6318,GM0327,0.1440329218106996,0.07122507122507123
WK032702,3201,GM0327,0.10184317400812246,0.053420805998125584
WK032703,1625,GM0327,0.20553846153846153,0.09538461538461539
WK032704,507,GM0327,0.14595660749506903,0.07100591715976332
WK033100,9361,GM0331,0.21151586368977673,0.11814977032368337
WK033900,3554,GM0339,0.18486212718064154,0.09482273494653912
WK034000,669,GM0340,0.20478325859491778,0.10463378176382661
WK034001,1212,GM0340,0.16419141914191418,0.09818481848184818
WK034002,4829,GM0340,0.16794367363843446,0.10519776351211431
WK034003,1182,GM0340,0.19289340101522842,0.10744500846023688
WK034005,2222,GM0340,0.12196219621962197,0.06570657065706571
WK034013,2578,GM0340,0.23545384018619084,0.1547711404189294
WK034201,5156,GM0342,0.1386733902249806,0.07117920868890613
WK034202,1035,GM0342,0.20869565217391303,0.11594202898550725
WK034203,1195,GM0342,0.200836820083682,0.10543933054393305
WK034204,4030,GM0342,0.16228287841191066,0.08064516129032258
WK034205,2353,GM0342,0.19762005949851252,0.11857203569910753
WK034206,4115,GM0342,0.17861482381530985,0.10838396111786149
WK034207,4442,GM0342,0.11458802341287708,0.052678973435389465
WK034208,4142,GM0342,0.2141477547078706,0.11202317720907774
WK034401,18219,GM0344,0.04841099950601021,0.02343707118941764
WK034402,21633,GM0344,0.11473212222068137,0.07354504691905885
WK034403,12577,GM0344,0.11719805995070366,0.07466009382205613
WK034404,21668,GM0344,0.04255122761676205,0.01942957356470371
WK034405,22749,GM0344,0.04914501736340059,0.022022946063563233
WK034406,18741,GM0344,0.04546182167440371,0.019209220425804387
WK034407,14453,GM0344,0.0788763578495814,0.04663391683387532
WK034408,16052,GM0344,0.0656615998006479,0.03681784201345627
WK034409,20906,GM0344,0.0962881469434612,0.05232947479192576
WK034410,27079,GM0344,0.15369843790391077,0.09062373056612134
WK034500,4172,GM0345,0.19079578139980824,0.11049856184084372
WK034501,8900,GM0345,0.1550561797752809,0.0853932584269663
WK034502,8904,GM0345,0.18194070080862534,0.09984276729559749
WK034503,2493,GM0345,0.19614921780986763,0.11151223425591657
WK034504,3712,GM0345,0.17860991379310345,0.09671336206896551
WK034505,9232,GM0345,0.16930242634315423,0.09434575389948006
WK035100,8723,GM0351,0.14478963659291527,0.07313997477931904
WK035200,12294,GM0352,0.1920448999511957,0.1143647307629738
WK035202,1986,GM0352,0.1797583081570997,0.09415911379657603
WK035203,1400,GM0352,0.14857142857142858,0.07785714285714286
WK035300,20747,GM0353,0.17462765701065214,0.10362944040102183
WK035501,7398,GM0355,0.12706136793728035,0.06758583400919167
WK035502,11610,GM0355,0.13600344530577088,0.0838931955211025
WK035503,5126,GM0355,0.12329301599687865,0.07296137339055794
WK035504,6661,GM0355,0.09803332832907971,0.046689686233298305
WK035505,4902,GM0355,0.14728682170542637,0.08139534883720931
WK035601,1602,GM0356,0.2091136079900125,0.12921348314606743
WK035602,1923,GM0356,0.21632865314612584,0.12584503380135206
WK035603,2041,GM0356,0.21362077413032826,0.13032827045565898
WK035604,4122,GM0356,0.20063076176613295,0.11499272197962154
WK035605,2948,GM0356,0.2025101763907734,0.12415196743554953
WK035607,1387,GM0356,0.1788031723143475,0.10237923576063446
WK035608,5974,GM0356,0.19618346166722464,0.12939404084365586
WK035610,2212,GM0356,0.2224231464737794,0.13878842676311032
WK035611,1532,GM0356,0.206266318537859,0.14033942558746737
WK035612,2187,GM0356,0.2085048010973937,0.13808870598994055
WK035613,1633,GM0356,0.2131047152480098,0.12982241273729334
WK035614,787,GM0356,0.1905972045743329,0.11689961880559085
WK035616,1103,GM0356,0.24025385312783318,0.15321849501359927
WK035624,7203,GM0356,0.1435512980702485,0.10093016798556158
WK035625,640,GM0356,0.178125,0.0890625
WK035800,9830,GM0358,0.17884028484231942,0.10264496439471008
WK035801,5029,GM0358,0.21236826406840326,0.11632531318353549
WK035802,4646,GM0358,0.19242359018510546,0.10202324580284115
WK036101,5426,GM0361,0.13324732768153336,0.0657943236269812
WK036102,7608,GM0361,0.17179284963196634,0.09069400630914827
WK036103,6277,GM0361,0.19786522223992353,0.10705751155010355
WK036104,6994,GM0361,0.15370317414927082,0.0744924220760652
WK036105,4007,GM0361,0.20314449713002247,0.10331919141502371
WK036106,8039,GM0361,0.2178131608409006,0.10822241572334867
WK036107,7171,GM0361,0.2168456282247943,0.11142100125505508
WK036108,6744,GM0361,0.14427639383155397,0.06331553973902729
WK036109,2735,GM0361,0.16416819012797074,0.08482632541133456
WK036110,4081,GM0361,0.1771624601813281,0.0940945846606224
WK036111,2579,GM0361,0.15199689802248934,0.07754943776657619
WK036201,4380,GM0362,0.07899543378995434,0.036301369863013695
WK036202,1600,GM0362,0.133125,0.075
WK036203,3739,GM0362,0.08130516180797004,0.036105910671302484
WK036204,1412,GM0362,0.12606232294617564,0.08144475920679886
WK036205,1074,GM0362,0.0521415270018622,0.013966480446927373
WK036206,4089,GM0362,0.14331132306187333,0.08168256297383224
WK036207,380,GM0362,0.07368421052631578,0.02368421052631579
WK036208,13235,GM0362,0.1291273139403098,0.08613524744994333
WK036209,2165,GM0362,0.1745958429561201,0.10069284064665127
WK036210,5242,GM0362,0.16215185043876382,0.09462037390309043
WK036211,5991,GM0362,0.1585711901185111,0.08078784843932565
WK036212,2321,GM0362,0.11934510986643689,0.058595433003015944
WK036213,1070,GM0362,0.1383177570093458,0.08598130841121496
WK0363AA,7442,GM0363,0.07403923676431066,0.038833646869121205
WK0363AB,11904,GM0363,0.08501344086021505,0.039566532258064516
WK0363AC,2328,GM0363,0.05154639175257732,0.01761168384879725
WK0363AD,3203,GM0363,0.06712457071495473,0.02965969403684046
WK0363AE,3218,GM0363,0.06960845245494096,0.028899937849596023
WK0363AF,6750,GM0363,0.07348148148148148,0.03674074074074074
WK0363AG,2406,GM0363,0.07356608478802992,0.027847049044056525
WK0363AH,7472,GM0363,0.05380085653104925,0.01806745182012848
WK0363AJ,3616,GM0363,0.05033185840707965,0.01797566371681416
WK0363AK,8257,GM0363,0.06188688385612208,0.03451616809979412
WK0363EB,4944,GM0363,0.09283980582524272,0.04874595469255663
WK0363EC,2119,GM0363,0.052383199622463426,0.01651722510618216
WK0363ED,3348,GM0363,0.04778972520908005,0.022401433691756272
WK0363EE,9578,GM0363,0.0635832115264147,0.03476717477552725
WK0363EF,2559,GM0363,0.05275498241500586,0.028526768268855023
WK0363EG,3660,GM0363,0.08387978142076502,0.04262295081967213
WK0363EH,4879,GM0363,0.08751793400286945,0.0428366468538635
WK0363EJ,1205,GM0363,0.07634854771784233,0.03402489626556016
WK0363EK,1402,GM0363,0.06633380884450785,0.029957203994293864
WK0363EL,2450,GM0363,0.06448979591836734,0.035918367346938776
WK0363EM,7046,GM0363,0.06571104172580187,0.031223389156968494
WK0363EN,2913,GM0363,0.06282183316168898,0.029522828698935806
WK0363EP,4034,GM0363,0.06916212196331185,0.036936043629152204
WK0363EQ,3646,GM0363,0.058145913329676356,0.024958859023587493
WK0363ER,2871,GM0363,0.07488679902473006,0.03796586555207245
WK0363ES,1468,GM0363,0.0946866485013624,0.05926430517711172
WK0363ET,3850,GM0363,0.06207792207792208,0.023896103896103898
WK0363EU,2808,GM0363,0.051994301994301995,0.02492877492877493
WK0363EV,2521,GM0363,0.046806822689408965,0.013883379611265371
WK0363FA,438,GM0363,0.10273972602739725,0.045662100456621
WK0363FB,6425,GM0363,0.11019455252918288,0.07050583657587549
WK0363FC,3479,GM0363,0.10204081632653061,0.06352400114975568
WK0363FD,2193,GM0363,0.09940720474236206,0.05973552211582307
WK0363FE,780,GM0363,0.09743589743589744,0.06282051282051282
WK0363FF,242,GM0363,0.2231404958677686,0.1487603305785124
WK0363FG,3620,GM0363,0.14834254143646408,0.09033149171270718
WK0363FH,3178,GM0363,0.16677155443675268,0.10698552548772813
WK0363FJ,5113,GM0363,0.09974574613729709,0.06062976725992568
WK0363FK,7844,GM0363,0.13462519122896482,0.08414074451810301
WK0363FL,4194,GM0363,0.08392942298521698,0.05340963280877444
WK0363FM,5175,GM0363,0.05429951690821256,0.02434782608695652
WK0363FN,6509,GM0363,0.09002919035182055,0.051467199262559535
WK0363FP,3167,GM0363,0.07641300915693085,0.03283864856330913
WK0363FQ,7389,GM0363,0.15225334957369063,0.09067532819055353
WK0363KA,5694,GM0363,0.07165437302423604,0.03600280997541271
WK0363KB,1124,GM0363,0.07384341637010676,0.03291814946619217
WK0363KC,5305,GM0363,0.052591894439208295,0.019604147031102734
WK0363KD,10996,GM0363,0.056475081847944704,0.021189523463077484
WK0363KE,5334,GM0363,0.07330333708286464,0.02962129733783277
WK0363KF,9713,GM0363,0.06527334500154432,0.0282096159785854
WK0363KG,1302,GM0363,0.07219662058371736,0.041474654377880185
WK0363KH,6115,GM0363,0.08912510220768602,0.03793949304987735
WK0363KJ,6331,GM0363,0.06823566577160006,0.030326962565155585
WK0363KK,5276,GM0363,0.08263836239575435,0.03847611827141774
WK0363KL,1029,GM0363,0.056365403304178816,0.013605442176870748
WK0363KM,4032,GM0363,0.078125,0.033482142857142856
WK0363KN,770,GM0363,0.06103896103896104,0.016883116883116882
WK0363KP,7224,GM0363,0.07751937984496124,0.03045404208194906
WK0363KQ,5872,GM0363,0.13521798365122617,0.07782697547683924
WK0363KR,2822,GM0363,0.14635010630758327,0.07795889440113395
WK0363MA,10947,GM0363,0.051429615419749705,0.024298894674340002
WK0363MB,1167,GM0363,0.03941730934018852,0.017994858611825194
WK0363MC,7168,GM0363,0.04799107142857143,0.0205078125
WK0363MD,3942,GM0363,0.05657026889903602,0.030441400304414
WK0363ME,8192,GM0363,0.06201171875,0.033447265625
WK0363MF,5409,GM0363,0.05638750231096321,0.028101312627102977
WK0363MG,4196,GM0363,0.058388941849380364,0.0328884652049571
WK0363MH,2034,GM0363,0.05555555555555555,0.019174041297935103
WK0363MJ,6082,GM0363,0.07070042749095692,0.031404143373890164
WK0363MK,1334,GM0363,0.08470764617691154,0.034482758620689655
WK0363ML,2690,GM0363,0.0657992565055762,0.02267657992565056
WK0363MM,7042,GM0363,0.0691564896336268,0.04032945186026697
WK0363MN,5886,GM0363,0.0564050288820931,0.025314305130818893
WK0363MP,1302,GM0363,0.1881720430107527,0.12135176651305683
WK0363MQ,3028,GM0363,0.06010568031704095,0.027080581241743725
WK0363NA,3651,GM0363,0.19967132292522596,0.11695425910709395
WK0363NB,3923,GM0363,0.06015804231455519,0.028039765485597758
WK0363NC,6166,GM0363,0.23451183911774245,0.1621796951021732
WK0363ND,1279,GM0363,0.2259577795152463,0.14777169663799844
WK0363NE,5747,GM0363,0.1452931964503219,0.09796415521141465
WK0363NG,1018,GM0363,0.10117878192534381,0.054027504911591355
WK0363NH,5947,GM0363,0.1289725912224651,0.07617286026568018
WK0363NJ,4148,GM0363,0.12415621986499518,0.07304725168756027
WK0363NK,4434,GM0363,0.17320703653585928,0.11998195760036084
WK0363NL,3373,GM0363,0.11028757782389564,0.07322857989919952
WK0363NM,1064,GM0363,0.2556390977443609,0.17763157894736842
WK0363NN,2515,GM0363,0.18648111332007952,0.13836978131212724
WK0363NQ,1413,GM0363,0.08775654635527247,0.0537862703467799
WK0363SA,962,GM0363,0.21933471933471935,0.12785862785862787
WK0363SB,2656,GM0363,0.11822289156626506,0.06701807228915663
WK0363SC,2794,GM0363,0.13600572655690765,0.07659269863994274
WK0363SD,4722,GM0363,0.11012282930961458,0.0688267683185091
WK0363SE,2022,GM0363,0.1834817012858556,0.10435212660731949
WK0363TA,444,GM0363,0.07882882882882883,0.02027027027027027
WK0363TB,1395,GM0363,0.08673835125448029,0.04874551971326165
WK0363TC,6058,GM0363,0.08534169692967976,0.04655001650709805
WK0363TD,1074,GM0363,0.07355679702048418,0.048417132216014895
WK0363TE,4433,GM0363,0.08188585607940446,0.04195804195804196
WK0363TF,3026,GM0363,0.09881031064111037,0.05452742894910773
WK0363TG,1289,GM0363,0.07602792862684252,0.041117145073700546
WK0363TH,1407,GM0363,0.0867093105899076,0.04619758351101635
WK0363TJ,3196,GM0363,0.1123279098873592,0.06633291614518148
WK0363TK,1427,GM0363,0.1324456902592852,0.06166783461807989
WK0363TL,3635,GM0363,0.10343878954607978,0.05392022008253095
WK0363TM,4545,GM0363,0.1405940594059406,0.08074807480748075
WK037301,11455,GM0373,0.12946311654299433,0.07472719336534264
WK037302,258,GM0373,0.15891472868217055,0.06976744186046512
WK037304,2143,GM0373,0.324778348110126,0.20391973868408772
WK037305,1704,GM0373,0.23767605633802816,0.13615023474178403
WK037306,2052,GM0373,0.22660818713450293,0.12524366471734893
WK037307,3098,GM0373,0.1355713363460297,0.06423499031633312
WK037601,7671,GM0376,0.15969234780341546,0.08121496545430844
WK037700,3246,GM0377,0.09272951324707332,0.04436229205175601
WK037701,5310,GM0377,0.06327683615819209,0.03596986817325801
WK037702,2726,GM0377,0.09537784299339692,0.03741746148202495
WK037703,1349,GM0377,0.16011860637509265,0.08154188287620459
WK037704,2997,GM0377,0.12178845512178846,0.06606606606606606
WK038300,2239,GM0383,0.13890129522108083,0.06744082179544439
WK038301,2549,GM0383,0.1306394664574343,0.07414672420557081
WK038302,9486,GM0383,0.11722538477756694,0.0640944549862956
WK038303,558,GM0383,0.08422939068100359,0.03763440860215054
WK038304,2591,GM0383,0.13315322269394056,0.07024314936318024
WK038305,3036,GM0383,0.22332015810276679,0.11067193675889328
WK038307,4751,GM0383,0.1795411492317407,0.0808250894548516
WK038401,3489,GM0384,0.17368873602751506,0.10117512181140728
WK038402,6913,GM0384,0.14812671777809924,0.08823954867640676
WK038403,2706,GM0384,0.1541019955654102,0.09903917220990392
WK038405,1186,GM0384,0.08010118043844856,0.02023608768971332
WK038407,402,GM0384,0.07462686567164178,0.04228855721393035
WK038500,4247,GM0385,0.19237108547209794,0.10430892394631505
WK038502,13789,GM0385,0.5344840089926753,0.3335992457756182
WK038503,370,GM0385,0.1945945945945946,0.12972972972972974
WK038504,2120,GM0385,0.22452830188679246,0.12783018867924528
WK038505,458,GM0385,0.1572052401746725,0.10043668122270742
WK038506,474,GM0385,0.20464135021097046,0.12658227848101267
WK038507,598,GM0385,0.22742474916387959,0.13043478260869565
WK038800,5682,GM0388,0.16367476240760295,0.08993312214009151
WK038801,5580,GM0388,0.25555555555555554,0.1388888888888889
WK039201,11053,GM0392,0.09309689677010766,0.03655116258029494
WK039202,7270,GM0392,0.08720770288858322,0.04607977991746905
WK039203,5975,GM0392,0.10209205020920502,0.05606694560669456
WK039204,4412,GM0392,0.09950135992747053,0.04941069809610154
WK039205,3126,GM0392,0.06813819577735125,0.025911708253358926
WK039206,1065,GM0392,0.20469483568075117,0.13145539906103287
WK039207,3794,GM0392,0.18977332630469163,0.11649973642593568
WK039208,2637,GM0392,0.23890784982935154,0.1528251801289344
WK039209,2900,GM0392,0.20413793103448277,0.1310344827586207
WK039210,5097,GM0392,0.14165195212870316,0.07769276044732196
WK039211,3919,GM0392,0.172492982903802,0.10104618525133963
WK039212,6616,GM0392,0.07360943168077388,0.037484885126964934
WK039213,4594,GM0392,0.10252503265128428,0.05354810622551154
WK039214,3054,GM0392,0.12213490504256712,0.060903732809430254
WK039215,2202,GM0392,0.20935513169845596,0.11035422343324251
WK039216,2462,GM0392,0.15678310316815597,0.08895207148659626
WK039217,386,GM0392,0.14507772020725387,0.06735751295336788
WK039218,3179,GM0392,0.148474363007235,0.08367411135577225
WK039219,2992,GM0392,0.14338235294117646,0.08957219251336898
WK039220,3641,GM0392,0.1897830266410327,0.10546553144740456
WK039221,3706,GM0392,0.1737722611980572,0.11279007015650297
WK039401,38671,GM0394,0.18760828527837398,0.10620361511209951
WK039402,15904,GM0394,0.2017102615694165,0.10940643863179074
WK039403,4404,GM0394,0.3505903723887375,0.2195731153496821
WK039405,7170,GM0394,0.20418410041841004,0.11659693165969316
WK039406,307,GM0394,0.247557003257329,0.13029315960912052
WK039407,2287,GM0394,0.2505465675557499,0.14429383471797114
WK039408,662,GM0394,0.2311178247734139,0.11933534743202417
WK039409,861,GM0394,0.2694541231126597,0.1800232288037166
WK039410,1990,GM0394,0.22663316582914572,0.1271356783919598
WK039411,644,GM0394,0.296583850931677,0.15683229813664595
WK039412,1400,GM0394,0.19857142857142857,0.10928571428571429
WK039413,588,GM0394,0.19727891156462585,0.11394557823129252
WK039415,3881,GM0394,0.19350682813707806,0.11105385209997423
WK039420,2032,GM0394,0.16781496062992127,0.09005905511811024
WK039421,302,GM0394,0.1390728476821192,0.08278145695364239
WK039422,1270,GM0394,0.25275590551181104,0.14803149606299212
WK039601,894,GM0396,0.2360178970917226,0.1174496644295302
WK039602,1042,GM0396,0.2053742802303263,0.10652591170825336
WK039603,729,GM0396,0.20713305898491083,0.11385459533607682
WK039604,1077,GM0396,0.18570102135561745,0.09099350046425256
WK039605,1110,GM0396,0.28378378378378377,0.15315315315315314
WK039606,781,GM0396,0.18437900128040974,0.08706786171574904
WK039607,3532,GM0396,0.21149490373725935,0.1160815402038505
WK039608,2393,GM0396,0.21646468867530297,0.1287087338069369
WK039610,1870,GM0396,0.21336898395721926,0.10374331550802139
WK039700,12493,GM0397,0.09669414872328504,0.046746177859601376
WK039701,1710,GM0397,0.16666666666666666,0.09590643274853801
WK039902,1044,GM0399,0.1206896551724138,0.05747126436781609
WK039903,5822,GM0399,0.11130195809000344,0.06063208519409138
WK039905,7691,GM0399,0.13561305421921727,0.06137043297360551
WK039906,2310,GM0399,0.15064935064935064,0.08225108225108226
WK040001,5772,GM0400,0.3444213444213444,0.20131670131670132
WK040002,8297,GM0400,0.20838857418343978,0.1378811618657346
WK040003,2560,GM0400,0.26875,0.150390625
WK040004,3260,GM0400,0.297239263803681,0.17300613496932515
WK040005,4480,GM0400,0.31941964285714286,0.1953125
WK040006,910,GM0400,0.23296703296703297,0.12197802197802197
WK040008,7085,GM0400,0.26972477064220185,0.1534227240649259
WK040201,4686,GM0402,0.1342296201451131,0.061886470337174565
WK040202,5819,GM0402,0.12149853926791544,0.05069599587558
WK040203,4406,GM0402,0.2058556513844757,0.12936904221516116
WK040204,11554,GM0402,0.13043101956032543,0.07581789856326814
WK040205,8588,GM0402,0.11422915696320447,0.08092687470889613
WK040206,10759,GM0402,0.17483037457012734,0.10856027511850544
WK040207,3476,GM0402,0.20972382048331414,0.12859608745684695
WK040208,2137,GM0402,0.15629386991109032,0.09546092653252222
WK040510,2693,GM0405,0.15150389899740066,0.06721128852580766
WK040511,1260,GM0405,0.2111111111111111,0.1111111111111111
WK040512,2782,GM0405,0.17289719626168223,0.08626887131560029
WK040513,2989,GM0405,0.23519571763131483,0.1251254600200736
WK040520,2498,GM0405,0.21937550040032025,0.100080064051241
WK040521,3622,GM0405,0.2628382109331861,0.1413583655438984
WK040522,8518,GM0405,0.1514440009391876,0.09567973702747123
WK040530,2149,GM0405,0.2080037226617031,0.10795718939041414
WK040531,2291,GM0405,0.19467481449148843,0.1056307289393278
WK040532,1071,GM0405,0.2166199813258637,0.11204481792717087
WK040533,3470,GM0405,0.19855907780979828,0.10317002881844381
WK040535,3168,GM0405,0.16477272727272727,0.07133838383838384
WK040600,2200,GM0406,0.16318181818181818,0.08272727272727273
WK040601,997,GM0406,0.16850551654964896,0.08625877632898696
WK040604,3147,GM0406,0.12297426120114395,0.05433746425166826
WK040605,1791,GM0406,0.19988833054159688,0.11446119486320491
WK040606,4609,GM0406,0.18246908223041874,0.1054458667823823
WK040607,1564,GM0406,0.18989769820971866,0.09526854219948849
WK040608,2602,GM0406,0.18524212144504226,0.10453497309761722
WK040610,1053,GM0406,0.22032288698955366,0.11016144349477683
WK040611,5395,GM0406,0.1866543095458758,0.10732159406858202
WK041501,335,GM0415,0.22388059701492538,0.14029850746268657
WK041502,484,GM0415,0.24793388429752067,0.14256198347107438
WK041503,6675,GM0415,0.20779026217228463,0.12659176029962546
WK041703,7555,GM0417,0.13262739907346127,0.07068166776968894
WK042001,4400,GM0420,0.2725,0.14431818181818182
WK042002,989,GM0420,0.19211324570273003,0.10717896865520728
WK042003,628,GM0420,0.1942675159235669,0.09076433121019108
WK042005,1299,GM0420,0.21862971516551194,0.12240184757505773
WK042007,872,GM0420,0.2098623853211009,0.09862385321100918
WK042008,5352,GM0420,0.148542600896861,0.08763079222720478
WK042009,353,GM0420,0.2521246458923513,0.11331444759206799
WK042010,1348,GM0420,0.18620178041543026,0.09792284866468842
WK042011,1214,GM0420,0.24958813838550248,0.14085667215815487
WK042012,478,GM0420,0.2280334728033473,0.1297071129707113
WK042013,421,GM0420,0.166270783847981,0.0855106888361045
WK042014,644,GM0420,0.234472049689441,0.13664596273291926
WK042015,4482,GM0420,0.2458723784024989,0.12940651494868363
WK042016,3783,GM0420,0.2315622521808089,0.1231826592651335
WK043100,5653,GM0431,0.25243233681231203,0.1510702281974173
WK043201,2025,GM0432,0.2528395061728395,0.13876543209876543
WK043202,1822,GM0432,0.21185510428100987,0.10373216245883644
WK043203,1891,GM0432,0.20200951877313592,0.09307244843997885
WK043204,392,GM0432,0.2372448979591837,0.09693877551020408
WK043205,591,GM0432,0.19458544839255498,0.1116751269035533
WK043901,10569,GM0439,0.20474973980509037,0.13426057337496453
WK043902,5083,GM0439,0.25595120991540427,0.14873106433208735
WK043903,3913,GM0439,0.2714030155890621,0.16330181446460515
WK043904,4615,GM0439,0.27150595882990247,0.16793066088840736
WK043905,8322,GM0439,0.3049747656813266,0.18733477529440037
WK043906,6095,GM0439,0.26611977030352746,0.15931091058244462
WK043907,8123,GM0439,0.23538101686569002,0.14194263203250032
WK043908,6713,GM0439,0.17518248175182483,0.0957842991211083
WK044101,1096,GM0441,0.1897810218978102,0.09032846715328467
WK044102,1974,GM0441,0.1752786220871327,0.08814589665653495
WK044103,470,GM0441,0.2276595744680851,0.125531914893617
WK044104,751,GM0441,0.21837549933422104,0.0985352862849534
